ticket_id,purchase_date,ticket_created_at,first_response_at,resolved_at,agent_name,team,channel,priority,ticket_type,status,sla_target_hours,response_time_hours,resolution_time_hours,sla_breached,csat_score
T05566,2021-12-23 00:00:00,2021-12-28 11:48:01,2021-12-28 14:22:08,2021-12-30 15:19:15,Emma,Billing Support,Social media,High,Refund request,Closed,4,2.568768581927735,51.52071014485716,No,
T05567,2021-01-16 00:00:00,2021-05-05 17:31:49,2021-05-06 05:36:36,2021-05-07 17:50:09,Emma,Billing Support,Social media,Low,Billing inquiry,Closed,24,12.079768533656086,48.30574169614141,No,
T05568,2021-07-13 00:00:00,2021-11-13 18:43:22,2021-11-13 23:55:20,2021-11-15 16:49:08,Lukas,General Support,Phone,High,Cancellation request,Closed,4,5.199532701346024,46.09623586407858,Yes,
T05569,2020-03-03 00:00:00,2021-01-30 15:14:56,2021-01-30 17:16:55,2021-01-31 18:28:43,Anna,General Support,Phone,High,Product inquiry,Closed,4,2.0332018265662732,27.229888210345827,No,4.939845977252912
T05570,2020-11-01 00:00:00,2021-10-27 12:40:40,2021-10-27 16:32:33,,Sofia,Technical Support,Social media,High,Technical issue,Pending Customer Response,4,3.8647911910234916,45.91395239678904,Yes,
T05571,2021-12-07 00:00:00,2022-12-01 14:49:43,2022-12-04 01:59:08,2022-12-12 04:40:19,Daniel,Technical Support,Chat,Low,Technical issue,Closed,24,59.15696907043938,253.84339872793248,Yes,
T05572,2020-11-14 00:00:00,2022-04-13 09:48:48,2022-04-13 12:43:55,2022-04-15 13:43:44,Anna,General Support,Chat,High,Cancellation request,Closed,4,2.9186277310257895,51.91558788015948,No,
T05573,2020-05-06 00:00:00,2021-11-23 10:21:02,2021-11-23 16:44:41,2021-11-25 13:28:25,Emma,Billing Support,Email,Medium,Billing inquiry,Closed,8,6.394365763155287,51.123164122154,No,
T05574,2021-04-28 00:00:00,2022-03-01 15:26:50,2022-03-01 18:56:57,2022-03-03 14:01:38,Mia,General Support,Social media,Critical,Product inquiry,Closed,2,3.5021540421065267,46.58019693516591,Yes,
T05575,2021-10-27 00:00:00,2022-02-13 14:30:17,2022-02-14 03:25:06,,Emma,Billing Support,Email,Medium,Refund request,Open,8,12.913878023789705,50.93915586560702,Yes,1.1604796754926352
T05576,2020-06-11 00:00:00,2022-12-27 09:21:17,2022-12-27 11:30:32,2022-12-29 19:47:56,Noah,Billing Support,Social media,High,Refund request,Closed,4,2.154242165068291,58.44420610224126,No,
T05577,2020-12-16 00:00:00,2022-09-07 16:13:24,2022-09-07 19:20:11,2022-09-08 21:26:26,Emma,Billing Support,Email,Critical,Billing inquiry,Closed,2,3.1132090721379364,29.21745691136268,Yes,
T05578,2021-06-02 00:00:00,2021-10-25 14:30:40,2021-10-25 17:01:02,2021-10-28 06:19:37,Anna,General Support,Email,Critical,Product inquiry,Closed,2,2.5061344754894743,63.81588433775976,Yes,1.0
T05579,2020-04-22 00:00:00,2022-04-04 16:12:43,2022-04-04 22:40:24,2022-04-05 11:22:38,Anna,General Support,Chat,High,Product inquiry,Closed,4,6.461452450503546,19.165434692565913,Yes,
T05580,2020-06-10 00:00:00,2021-05-13 10:13:10,2021-05-13 16:12:24,2021-05-15 01:28:36,Noah,Billing Support,Chat,Medium,Billing inquiry,Closed,8,5.987435254751338,39.25748276002258,No,
T05581,2021-01-15 00:00:00,2022-06-24 09:31:02,2022-06-24 19:16:16,2022-06-25 14:08:28,Lukas,General Support,Phone,Low,Product inquiry,Closed,24,9.754056575390718,28.623941931266565,No,
T05582,2020-11-04 00:00:00,2021-10-27 10:55:58,2021-10-29 01:08:24,2021-10-30 12:40:39,Emma,Billing Support,Social media,Low,Refund request,Closed,24,38.207342264953475,73.74477756591357,Yes,
T05583,2020-01-05 00:00:00,2021-12-20 16:57:39,2021-12-21 02:56:13,2021-12-22 04:54:48,Lukas,General Support,Email,High,Product inquiry,Closed,4,9.976348877598422,35.952505183489876,Yes,
T05584,2020-06-22 00:00:00,2022-01-23 11:29:42,2022-01-23 18:08:00,2022-01-27 06:25:10,Anna,General Support,Email,Medium,Product inquiry,Closed,8,6.6385117467206465,90.92457021330642,No,
T05585,2021-06-13 00:00:00,2022-12-09 08:35:21,2022-12-09 13:03:47,2022-12-12 00:05:54,Mia,General Support,Phone,Critical,Product inquiry,Closed,2,4.474068474717699,63.5092799154989,Yes,
T05586,2020-08-12 00:00:00,2021-09-21 09:15:10,2021-09-21 14:26:43,2021-09-21 17:16:48,Lukas,General Support,Chat,Medium,Cancellation request,Closed,8,5.192513036376672,8.02742770304664,No,1.0
T05587,2021-11-03 00:00:00,2021-05-29 18:30:43,2021-05-30 04:16:44,2021-05-31 12:09:47,Daniel,Technical Support,Social media,Medium,Technical issue,Closed,8,9.767127256925816,41.65111225628013,Yes,
T05588,2020-03-08 00:00:00,2022-01-13 13:49:24,2022-01-14 17:58:13,2022-01-15 04:00:35,Noah,Billing Support,Email,Low,Refund request,Closed,24,28.14699616692623,38.1863983878411,Yes,
T05589,2021-05-18 00:00:00,2022-04-04 15:43:46,2022-04-05 06:24:36,,Anna,General Support,Chat,Low,Product inquiry,Pending Customer Response,24,14.680805597366126,99.01702256599721,No,2.057547544005989
T05590,2021-08-10 00:00:00,2022-05-21 17:32:38,2022-05-22 03:55:35,2022-05-25 00:31:55,Emma,Billing Support,Email,Medium,Billing inquiry,Closed,8,10.382556516280955,78.98808515150998,Yes,
T05591,2020-12-31 00:00:00,2022-10-09 12:15:55,2022-10-11 13:36:43,2022-10-12 10:23:20,Lukas,General Support,Chat,Low,Cancellation request,Closed,24,49.34684525362246,41.149404580767055,Yes,
T05592,2021-11-05 00:00:00,2021-05-02 12:12:38,2021-05-02 21:17:45,2021-05-03 20:15:56,Noah,Billing Support,Email,Low,Refund request,Closed,24,9.085465306694617,32.05509371587205,No,
T05593,2021-10-06 00:00:00,2022-09-13 11:47:00,2022-09-13 23:55:50,2022-09-18 00:49:59,Anna,General Support,Email,Medium,Product inquiry,Closed,8,12.14745808111713,109.04978203683326,Yes,
T05594,2021-06-16 00:00:00,2021-08-16 16:39:41,2021-08-17 19:09:33,2021-08-18 01:41:57,Noah,Billing Support,Chat,Low,Refund request,Closed,24,26.498028727630686,19.412377720941425,Yes,1.5325292850397203
T05595,2021-12-04 00:00:00,2022-12-02 13:05:59,2022-12-02 20:55:54,2022-12-04 18:12:50,Emma,Billing Support,Social media,High,Refund request,Closed,4,7.832029005581453,53.114386583311905,Yes,
T05596,2021-04-15 00:00:00,2022-10-26 15:52:58,2022-10-27 10:04:23,2022-10-27 18:09:20,Lukas,General Support,Social media,Medium,Cancellation request,Closed,8,18.190544432626723,26.27295007038743,Yes,
T05597,2020-07-08 00:00:00,2022-10-05 16:44:48,2022-10-07 02:27:42,2022-10-07 12:52:24,Noah,Billing Support,Email,Low,Refund request,Closed,24,33.71507503747242,19.01316030263183,Yes,
T05598,2021-01-14 00:00:00,2021-11-13 08:41:02,2021-11-13 20:08:35,2021-11-14 20:24:50,Noah,Billing Support,Phone,Low,Billing inquiry,Closed,24,11.459314191354473,35.73000040988059,No,
T05599,2021-08-14 00:00:00,2021-05-12 14:28:36,2021-05-13 11:07:28,2021-05-14 03:25:53,Emma,Billing Support,Phone,Low,Billing inquiry,Closed,24,20.647807124571994,17.27378783266856,No,
T05600,2020-11-24 00:00:00,2021-02-21 18:29:46,2021-02-21 22:33:09,,Lukas,General Support,Email,Medium,Product inquiry,Open,8,4.0564249329647675,19.000502135457236,No,
T05601,2020-04-10 00:00:00,2022-12-20 08:22:19,2022-12-20 11:32:08,2022-12-23 23:35:02,Jonas,Technical Support,Social media,High,Technical issue,Closed,4,3.1638380549895038,87.21213454575472,Yes,2.5234766366636614
T05602,2020-06-21 00:00:00,2022-10-22 16:16:58,2022-10-22 21:37:28,2022-10-25 17:16:43,Anna,General Support,Chat,High,Product inquiry,Closed,4,5.341697061145076,72.99591343721863,Yes,2.6441348420493496
T05603,2021-02-01 00:00:00,2021-05-30 14:10:50,2021-05-30 17:17:15,2021-06-01 09:43:32,Mia,General Support,Chat,Critical,Product inquiry,Closed,2,3.1069511590861287,43.54503015026384,Yes,
T05604,2021-02-25 00:00:00,2022-09-25 15:32:37,2022-09-25 20:21:11,2022-09-29 17:45:30,Mia,General Support,Social media,High,Product inquiry,Closed,4,4.809483410372795,98.21498337135242,Yes,
T05605,2020-09-20 00:00:00,2022-05-15 15:46:57,2022-05-16 10:36:05,2022-05-18 11:32:01,Sofia,Technical Support,Phone,Low,Technical issue,Closed,24,18.818980044575586,67.7512682352827,No,3.9732247052977616
T05606,2020-07-01 00:00:00,2021-12-24 08:13:52,2021-12-24 09:07:18,2021-12-26 23:38:05,Mia,General Support,Chat,Critical,Product inquiry,Closed,2,0.890572463254118,63.40373000142149,No,
T05607,2021-03-17 00:00:00,2022-11-06 13:12:18,2022-11-06 17:10:15,2022-11-09 20:01:27,Noah,Billing Support,Email,High,Refund request,Closed,4,3.965922690522827,78.81931655910911,Yes,
T05608,2020-02-05 00:00:00,2022-09-09 08:20:59,2022-09-09 11:21:56,2022-09-09 22:03:15,Mia,General Support,Phone,Critical,Cancellation request,Closed,2,3.016083839955579,13.70465481310413,Yes,
T05609,2020-07-13 00:00:00,2021-02-06 10:39:07,2021-02-06 12:35:07,2021-02-10 02:14:16,Jonas,Technical Support,Phone,High,Technical issue,Closed,4,1.9335626723605,87.58603537312318,No,1.925844080281754
T05610,2021-02-23 00:00:00,2022-07-22 16:49:04,2022-07-23 01:28:50,2022-07-25 23:39:48,Noah,Billing Support,Phone,Low,Refund request,Closed,24,8.662787174288939,78.84569550086948,No,
T05611,2020-10-27 00:00:00,2021-04-01 13:12:47,2021-04-01 17:16:04,2021-04-02 15:07:25,Noah,Billing Support,Social media,High,Refund request,Closed,4,4.0549237609728745,25.910657834700032,Yes,
T05612,2020-04-19 00:00:00,2022-04-03 12:32:32,2022-04-03 13:32:53,2022-04-05 06:36:35,Noah,Billing Support,Phone,Critical,Billing inquiry,Closed,2,1.0059372143550434,42.06771709556235,No,2.0598771986332745
T05613,2020-02-01 00:00:00,2022-12-27 11:23:05,2022-12-27 15:51:18,2022-12-27 22:22:20,Lukas,General Support,Chat,Critical,Cancellation request,Closed,2,4.470283497217335,10.987591400435498,Yes,2.5088226677580314
T05614,2021-04-21 00:00:00,2022-02-11 17:27:58,2022-02-12 00:04:22,2022-02-12 10:52:28,Lukas,General Support,Social media,High,Product inquiry,Closed,4,6.606784402080701,17.408459960410898,Yes,1.164339003522688
T05615,2021-05-26 00:00:00,2022-11-14 15:42:15,2022-11-14 21:30:31,2022-11-19 02:31:10,Daniel,Technical Support,Social media,High,Technical issue,Closed,4,5.804450877025445,106.81531773457618,Yes,
T05616,2020-09-16 00:00:00,2021-05-17 08:46:04,2021-05-17 14:04:36,2021-05-18 23:35:58,Anna,General Support,Social media,Medium,Cancellation request,Closed,8,5.309054738052981,38.83193765597242,No,
T05617,2021-02-27 00:00:00,2021-11-04 10:00:17,2021-11-05 03:10:55,2021-11-08 00:04:17,Daniel,Technical Support,Phone,Low,Technical issue,Closed,24,17.177357824674377,86.06689333079058,No,
T05618,2020-12-04 00:00:00,2021-07-10 08:24:08,2021-07-11 15:03:29,2021-07-13 16:43:49,Jonas,Technical Support,Chat,Low,Technical issue,Closed,24,30.656037386377946,80.32830324368675,Yes,
T05619,2021-10-07 00:00:00,2021-01-02 12:05:15,2021-01-02 21:20:19,2021-01-03 09:04:46,Anna,General Support,Chat,Low,Cancellation request,Closed,24,9.25133391405304,20.992137288765115,No,
T05620,2020-02-27 00:00:00,2021-11-29 12:45:05,2021-11-29 23:01:28,2021-11-30 08:14:20,Noah,Billing Support,Phone,Medium,Refund request,Closed,8,10.273220204323332,19.487562837963047,Yes,4.31692723995933
T05621,2021-06-15 00:00:00,2022-05-10 11:58:08,2022-05-10 17:18:14,2022-05-10 22:14:05,Mia,General Support,Social media,High,Cancellation request,Closed,4,5.335164605156143,10.26595642469494,Yes,
T05622,2021-06-15 00:00:00,2022-08-31 11:01:48,2022-09-01 18:53:51,2022-09-04 05:37:11,Noah,Billing Support,Email,Low,Refund request,Closed,24,31.867771998424455,90.5897286723801,Yes,1.7515252223185644
T05623,2020-02-08 00:00:00,2022-06-04 13:09:45,2022-06-04 16:56:41,2022-06-04 23:17:46,Lukas,General Support,Phone,High,Cancellation request,Closed,4,3.782326830878509,10.133783630083387,Yes,
T05624,2021-04-01 00:00:00,2022-06-16 10:58:29,2022-06-16 16:01:22,2022-06-17 09:23:18,Emma,Billing Support,Social media,Critical,Refund request,Closed,2,5.048149851644808,22.413653438806097,Yes,
T05625,2021-06-05 00:00:00,2022-11-17 13:27:14,2022-11-17 22:34:45,2022-11-20 13:48:45,Emma,Billing Support,Social media,High,Billing inquiry,Closed,4,9.125399440994602,72.35883712656158,Yes,2.590907110966434
T05626,2020-09-14 00:00:00,2022-01-30 13:45:19,2022-01-30 17:13:17,2022-01-31 21:49:38,Anna,General Support,Chat,Critical,Cancellation request,Closed,2,3.4662976390655964,32.072023163918246,Yes,1.1893355069223168
T05627,2020-11-06 00:00:00,2022-02-24 12:23:51,2022-02-25 03:47:50,2022-02-25 10:41:39,Mia,General Support,Chat,Medium,Cancellation request,Closed,8,15.399971384527118,22.296918815746917,Yes,
T05628,2020-03-22 00:00:00,2021-07-14 09:38:10,2021-07-14 12:43:43,2021-07-15 04:26:10,Emma,Billing Support,Phone,High,Refund request,Closed,4,3.092643782159083,18.800127531893327,No,2.600997219000674
T05629,2021-08-02 00:00:00,2021-10-29 15:13:11,2021-10-30 02:17:19,2021-10-31 14:11:18,Mia,General Support,Social media,Medium,Cancellation request,Closed,8,11.06906739709514,46.96881614775277,Yes,
T05630,2021-07-18 00:00:00,2021-05-18 14:32:32,2021-05-19 06:06:30,2021-05-21 00:31:23,Mia,General Support,Social media,Medium,Product inquiry,Closed,8,15.566356574213284,57.980912862306745,Yes,1.7177998095602434
T05631,2020-09-24 00:00:00,2022-12-30 13:49:41,2022-12-30 16:04:35,2022-12-31 23:46:49,Emma,Billing Support,Social media,Critical,Billing inquiry,Closed,2,2.248370887313242,33.95232137545198,Yes,
T05632,2021-11-10 00:00:00,2022-09-28 08:03:30,2022-09-28 08:23:51,2022-10-01 20:42:00,Jonas,Technical Support,Phone,Critical,Technical issue,Closed,2,0.33928569191128033,84.64173474365897,No,
T05633,2021-09-26 00:00:00,2022-12-22 12:23:10,2022-12-22 22:31:00,2022-12-23 18:32:01,Mia,General Support,Email,High,Product inquiry,Closed,4,10.130586233845461,30.147648667719885,Yes,
T05634,2021-05-15 00:00:00,2022-01-31 18:13:25,2022-02-01 00:28:27,2022-02-03 00:58:56,Noah,Billing Support,Social media,High,Billing inquiry,Closed,4,6.250737660840841,54.7588802570121,Yes,
T05635,2021-02-28 00:00:00,2021-12-06 12:39:12,2021-12-06 23:54:12,2021-12-10 11:57:52,Jonas,Technical Support,Chat,Medium,Technical issue,Closed,8,11.250225782793374,95.31117216898429,Yes,
T05636,2021-09-23 00:00:00,2022-02-26 11:51:56,2022-03-01 02:11:08,2022-03-01 06:44:06,Anna,General Support,Email,Low,Product inquiry,Closed,24,62.32004090141739,36.02673862855891,Yes,1.0
T05637,2021-06-11 00:00:00,2021-09-26 14:14:10,2021-09-27 01:07:59,2021-09-28 07:07:02,Lukas,General Support,Phone,Low,Product inquiry,Closed,24,10.896967250271246,40.88117445228735,No,2.448418813033422
T05638,2021-04-19 00:00:00,2022-08-23 18:32:47,2022-08-25 04:50:18,2022-08-27 07:04:36,Emma,Billing Support,Social media,Low,Billing inquiry,Closed,24,34.29206396301624,84.53048380159215,Yes,
T05639,2020-07-25 00:00:00,2021-10-19 11:10:22,2021-10-19 13:15:25,2021-10-20 13:51:11,Anna,General Support,Email,High,Cancellation request,Closed,4,2.084436443770017,26.68044539770112,No,
T05640,2020-03-01 00:00:00,2021-08-20 08:13:48,2021-08-20 22:10:46,2021-08-23 08:25:18,Daniel,Technical Support,Email,Medium,Technical issue,Closed,8,13.949448096787803,72.19189792754663,Yes,
T05641,2020-11-12 00:00:00,2021-11-29 15:46:06,2021-11-30 02:32:01,2021-12-01 18:13:04,Emma,Billing Support,Email,Medium,Refund request,Closed,8,10.765458026085543,50.449508109018524,Yes,2.3166687200367058
T05642,2021-04-03 00:00:00,2022-10-04 13:00:35,2022-10-04 17:18:06,2022-10-09 12:35:31,Anna,General Support,Email,High,Product inquiry,Closed,4,4.292153920491163,119.58239856153652,Yes,
T05643,2021-03-27 00:00:00,2021-12-14 17:35:16,2021-12-15 11:40:42,2021-12-17 07:37:07,Emma,Billing Support,Email,Low,Refund request,Closed,24,18.090822927555358,62.030914066400406,No,1.2856646573155497
T05644,2020-11-12 00:00:00,2022-11-24 14:58:22,2022-11-25 01:59:08,2022-11-27 18:32:18,Anna,General Support,Phone,Medium,Product inquiry,Closed,8,11.012988792566686,75.56580181465864,Yes,
T05645,2021-08-28 00:00:00,2022-04-14 14:01:09,2022-04-14 19:41:41,2022-04-18 23:35:39,Sofia,Technical Support,Social media,Critical,Technical issue,Closed,2,5.6757426812512435,105.57508480148498,Yes,
T05646,2020-09-17 00:00:00,2021-01-21 14:29:48,2021-01-21 16:08:32,2021-01-24 05:16:11,Mia,General Support,Chat,High,Product inquiry,Closed,4,1.645703936919711,62.773164958894355,No,2.958419328121455
T05647,2021-07-24 00:00:00,2021-12-16 16:53:29,2021-12-16 18:58:47,2021-12-18 00:41:17,Jonas,Technical Support,Phone,Critical,Technical issue,Closed,2,2.088542412326415,31.796905517398947,Yes,
T05648,2020-10-23 00:00:00,2022-12-12 13:05:09,2022-12-12 22:36:10,2022-12-13 19:43:00,Mia,General Support,Chat,Medium,Product inquiry,Closed,8,9.517221838894745,30.63104741580524,Yes,3.5395250564621223
T05649,2020-09-12 00:00:00,2022-07-30 13:48:30,2022-07-30 22:07:32,2022-07-31 10:12:58,Emma,Billing Support,Social media,High,Billing inquiry,Closed,4,8.31749739004608,20.40795225990828,Yes,
T05650,2021-03-27 00:00:00,2022-04-19 16:20:27,2022-04-19 19:57:22,,Noah,Billing Support,Social media,Critical,Refund request,Pending Customer Response,2,3.6155094095920055,58.68442220975814,Yes,4.026646998745794
T05651,2021-06-19 00:00:00,2022-02-26 13:50:45,2022-02-26 18:41:58,,Emma,Billing Support,Email,Medium,Refund request,Open,8,4.853749577527842,42.74932739119146,No,1.1338010669082217
T05652,2021-01-19 00:00:00,2022-06-02 18:01:01,2022-06-02 19:45:24,2022-06-08 13:07:17,Sofia,Technical Support,Email,Critical,Technical issue,Closed,2,1.7398788533892842,139.10470843335577,Yes,
T05653,2020-09-26 00:00:00,2022-12-16 13:41:25,2022-12-18 00:56:48,2022-12-18 18:41:23,Noah,Billing Support,Email,Low,Refund request,Closed,24,35.25653071300466,26.243775749522115,Yes,
T05654,2021-04-27 00:00:00,2022-09-12 15:13:38,2022-09-13 05:14:54,2022-09-14 09:33:03,Noah,Billing Support,Email,Medium,Refund request,Closed,8,14.021377712594651,42.323807760672395,Yes,
T05655,2021-08-16 00:00:00,2022-05-19 08:21:54,2022-05-19 14:16:36,2022-05-20 20:47:32,Anna,General Support,Email,Critical,Cancellation request,Closed,2,5.911831445867342,36.42728542417975,Yes,
T05656,2020-04-29 00:00:00,2022-08-16 08:37:53,2022-08-16 15:10:44,2022-08-22 03:53:24,Daniel,Technical Support,Chat,Medium,Technical issue,Closed,8,6.547686247279642,139.25877261599058,Yes,
T05657,2020-01-20 00:00:00,2022-12-23 13:41:52,2022-12-24 19:23:33,2022-12-29 20:12:27,Mia,General Support,Phone,Low,Product inquiry,Closed,24,29.694995420921337,150.50982912057654,Yes,
T05658,2021-11-29 00:00:00,2022-05-16 16:53:34,2022-05-16 18:55:17,2022-05-18 14:10:38,Anna,General Support,Phone,Critical,Cancellation request,Closed,2,2.028876981521923,45.2846524080905,Yes,3.9710730226308355
T05659,2021-07-01 00:00:00,2022-09-15 15:08:13,2022-09-15 18:42:13,2022-09-16 05:58:49,Lukas,General Support,Chat,Critical,Cancellation request,Closed,2,3.5668857024098095,14.843463724235006,Yes,
T05660,2021-03-25 00:00:00,2022-01-29 10:58:30,2022-01-29 12:56:08,2022-01-31 02:25:02,Lukas,General Support,Email,High,Cancellation request,Closed,4,1.9606488008874368,39.44234376527829,No,
T05661,2021-03-25 00:00:00,2022-08-16 13:23:20,2022-08-17 15:25:05,,Emma,Billing Support,Phone,Low,Billing inquiry,Pending Customer Response,24,26.029246789530553,40.09703354343402,Yes,
T05662,2020-02-04 00:00:00,2022-06-23 11:20:43,2022-06-23 11:40:45,2022-06-25 01:20:58,Lukas,General Support,Chat,Critical,Cancellation request,Closed,2,0.3339392310373578,38.0042320403989,No,
T05663,2020-08-15 00:00:00,2022-03-04 17:19:55,2022-03-05 04:49:55,2022-03-06 08:09:16,Noah,Billing Support,Email,Medium,Refund request,Closed,8,11.500022969117854,38.82261850000081,Yes,4.121163082107794
T05664,2020-10-09 00:00:00,2022-04-20 09:36:36,2022-04-21 15:46:48,2022-04-22 20:56:23,Lukas,General Support,Email,Low,Product inquiry,Closed,24,30.170229744496346,59.329991285396,Yes,
T05665,2021-04-23 00:00:00,2022-12-09 17:41:24,2022-12-09 22:18:25,2022-12-15 02:54:31,Jonas,Technical Support,Chat,High,Technical issue,Closed,4,4.61718377855442,129.21887301594705,Yes,3.5453001596963323
T05666,2021-01-21 00:00:00,2022-03-26 10:49:27,2022-03-26 14:36:54,2022-03-27 03:03:42,Anna,General Support,Phone,Critical,Product inquiry,Closed,2,3.791066139112424,16.23760565850387,Yes,3.076476767387482
T05667,2020-03-19 00:00:00,2022-08-23 10:05:06,2022-08-25 00:58:32,2022-08-26 01:02:49,Emma,Billing Support,Chat,Low,Billing inquiry,Closed,24,38.890621795992956,62.96214398633769,Yes,
T05668,2020-09-15 00:00:00,2021-09-04 16:02:47,2021-09-04 18:09:17,2021-09-06 15:13:32,Noah,Billing Support,Social media,High,Billing inquiry,Closed,4,2.108414557574766,47.17932337775754,No,3.493507653341755
